data_captura,codigo_equipamento,descricao_equipamento,valor_aquisicao,depreciacao,oportunidade_capital,seguros_impostos,manutencao,operacao,mao_obra_operacao,custo_produtivo,custo_improdutivo,uf,data_referencia,desonerado
2026-06-13,E9613,Guindaste móvel sobre esteiras com pinça com capacidade de 40 t - 186 kW,77766555328.0,418743.0,1384095.0,0.0,5982043.0,500359.0,491353.0,1254528.0,6062878.0,ES,2026-01,False
2026-06-13,E9614,"Bomba com capacidade de 136 m³/h e câmara de vácuo - 5,60 kW",11869187.0,9495.0,2197.0,0.0,8308.0,0.0,0.0,20.0,11692.0,ES,2026-01,False
2026-06-13,E9615,Usina misturadora de solos com capacidade de 300 t/h - 44 kW,16422451304.0,1642245.0,316645.0,0.0,1436964.0,0.0,373839.0,3769693.0,2332729.0,ES,2026-01,False
2026-06-13,E9617,"Usina misturadora de pré-misturado a frio com capacidade de 60 t/h - 23,50 kW",2367453533.0,236745.0,45647.0,0.0,207152.0,0.0,373839.0,863383.0,656231.0,ES,2026-01,False
2026-06-13,E9618,Batelão autopropelido com capacidade de 300 m³ - 224 kW,233311566267.0,3017792.0,1353037.0,0.0,6706205.0,723099.0,1043834.0,12843967.0,5414663.0,ES,2026-01,False
2026-06-13,E9619,Batelão autopropelido com capacidade de 500 m³ - 373 kW,286218660007.0,3702125.0,165986.0,0.0,8226944.0,1204089.0,1043834.0,15836852.0,6405819.0,ES,2026-01,False
2026-06-13,E9620,"Pontão flutuante de 15 x 30 x 1,8 m com capacidade de 500 t",34074346389.0,390045.0,195869.0,0.0,650075.0,0.0,300416.0,1536405.0,88633.0,ES,2026-01,False
2026-06-13,E9621,"Bomba de injeção de argamassa e nata com capacidade de 1,08 m³/h (18 l/min) e misturador com tambor de 0,100 m³ - 6,20 kW",553103584.0,5531.0,10665.0,0.0,5531.0,0.0,283701.0,404986.0,349676.0,ES,2026-01,False
2026-06-13,E9622,"Máquina de bancada universal para corte de chapa - 1,50 kW",959776417.0,54844.0,16919.0,0.0,41133.0,0.0,0.0,112896.0,71763.0,ES,2026-01,False
2026-06-13,E9623,"Máquina de bancada guilhotina - 4,00 kW",1258528781.0,71916.0,22186.0,0.0,53937.0,0.0,0.0,148039.0,94102.0,ES,2026-01,False
2026-06-13,E9624,Draga hopper com capacidade de 10.000 m³,10901398099388.0,98288716.0,61755947.0,0.0,218419369.0,52941168.0,5558269.0,436963469.0,165602932.0,ES,2026-01,False
2026-06-13,E9625,Draga hopper com capacidade de 15.000 m³,15298014557014.0,1379293.0,86662589.0,0.0,306509556.0,76183632.0,586112.0,613146197.0,230453009.0,ES,2026-01,False
2026-06-13,E9626,Draga hopper com capacidade de 20.000 m³,19694631014639.0,177569884.0,11156923.0,0.0,394599743.0,10007172.0,6161536.0,789972113.0,29530065.0,ES,2026-01,False
2026-06-13,E9627,Embarcação hotel com capacidade para 15 pessoas - 199 kW,25134890627.0,287716.0,117558.0,0.0,639369.0,2034254.0,617076.0,3695973.0,102235.0,ES,2026-01,False
2026-06-13,E9628,"Fábrica de pré-moldado de concreto para balizador - 2,20 kW",145890087.0,19452.0,3.0,0.0,14589.0,0.0,0.0,37041.0,22452.0,ES,2026-01,False
2026-06-13,E9629,"Compressor de ar portátil de 185,95 l/s (394 PCM) - 81,50 kW",3588674575.0,287094.0,66426.0,0.0,287094.0,745427.0,0.0,1386041.0,35352.0,ES,2026-01,False
2026-06-13,E9630,"Bomba submersível com capacidade de 75 m³/h - 3,6 kW",71467597.0,7147.0,1378.0,0.0,6253.0,0.0,0.0,14778.0,8525.0,ES,2026-01,False
2026-06-13,E9631,"Bomba para concreto projetado via seca com capacidade de 6 m³/h - 7,5 kW",3219425873.0,367934.0,63848.0,0.0,321943.0,0.0,491353.0,1245078.0,923135.0,ES,2026-01,False
2026-06-13,E9632,"Conjunto vibratório para tubos de concreto com encaixe PB e 3 jogos de fôrmas - D = 0,20 m - 2,20 kW",462808524.0,61708.0,9518.0,0.0,46281.0,0.0,0.0,117507.0,71226.0,ES,2026-01,False
2026-06-13,E9633,"Conjunto vibratório para tubos de concreto com encaixe PB e 3 jogos de fôrmas - D = 0,30 m - 2,20 kW",53684905.0,7158.0,11041.0,0.0,53685.0,0.0,0.0,136306.0,82621.0,ES,2026-01,False
2026-06-13,E9634,"Conjunto vibratório para tubos de concreto com encaixe PB e 3 jogos de fôrmas - D = 0,40 m - 2,20 kW",594568814.0,79276.0,12228.0,0.0,59457.0,0.0,0.0,150961.0,91504.0,ES,2026-01,False
2026-06-13,E9635,Draga de sucção e recalque com potência da bomba de 294 kW e cortador de 30 kW,79883932616.0,914422.0,459195.0,0.0,203205.0,2372668.0,643615.0,642195.0,2017232.0,ES,2026-01,False
2026-06-13,E9636,Draga de sucção e recalque com potência da bomba de 483 kW e cortador de 55 kW,133802375675.0,1531621.0,769133.0,0.0,3403601.0,3897955.0,643615.0,10245925.0,2944369.0,ES,2026-01,False
2026-06-13,E9637,Draga de sucção e recalque com potência da bomba de 746 kW e cortador de 110 kW,250185714967.0,2863847.0,1438137.0,0.0,6364105.0,6020444.0,944031.0,17630564.0,5246015.0,ES,2026-01,False
2026-06-13,E9638,Draga de sucção e recalque com potência da bomba de 1.350 kW e cortador de 170 kW,381954361879.0,4372188.0,2195579.0,0.0,9715974.0,10894905.0,944031.0,28122677.0,7511798.0,ES,2026-01,False
2026-06-13,E9639,Embarcação hotel com capacidade para 30 pessoas - 2 x 112 kW,40114922456.0,459191.0,187621.0,0.0,1020424.0,2289813.0,1360494.0,5317543.0,2007306.0,ES,2026-01,False
2026-06-13,E9640,"Compressor de ar portátil de 33,51 l/s (71 PCM) - 14 kW",1059271301.0,84742.0,19607.0,0.0,84742.0,128049.0,0.0,31714.0,104349.0,ES,2026-01,False
2026-06-13,E9641,"Compressor de ar portátil de 75,04 l/s (159 PCM) - 33 kW",1554891602.0,124391.0,28781.0,0.0,124391.0,301829.0,0.0,579392.0,153172.0,ES,2026-01,False
2026-06-13,E9642,Perfuratriz hidráulica sobre esteiras para estaca raiz - 56 kW,18113424329.0,1449074.0,335279.0,0.0,1449074.0,301291.0,373839.0,3908557.0,2158192.0,ES,2026-01,False
2026-06-13,E9643,"Equipamento para pintura a ar comprimido de pistola com caneca com capacidade de 1.000 ml e compressor de 1,50 kW",30629049.0,2757.0,567.0,0.0,1531.0,0.0,0.0,4855.0,3324.0,ES,2026-01,False
2026-06-13,E9646,"Compressor de ar portátil de 58,52 l/s (124 PCM) - 27 kW",1380205982.0,110416.0,25548.0,0.0,110416.0,246951.0,0.0,493331.0,135964.0,ES,2026-01,False
2026-06-13,E9647,"Compactador manual com soquete vibratório - 4,10 kW",124204172.0,24841.0,2874.0,0.0,24841.0,76958.0,0.0,129514.0,27715.0,ES,2026-01,False
2026-06-13,E9648,"Compressor de ar portátil de 422,86 l/s (896 PCM) - 213 kW",7782295054.0,622584.0,14405.0,0.0,622584.0,194817.0,0.0,3337388.0,766634.0,ES,2026-01,False
2026-06-13,E9649,"Compressor de ar portátil de 94,39 l/s (200 PCM) - 36 kW",1695449086.0,135636.0,31383.0,0.0,135636.0,329268.0,0.0,631923.0,167019.0,ES,2026-01,False
2026-06-13,E9651,Guindaste móvel sobre esteiras com Hammer Grab - 186 kW,3966969366.0,1851252.0,693492.0,0.0,2644646.0,500359.0,491353.0,6181102.0,3036097.0,ES,2026-01,False
2026-06-13,E9652,"Compressor de ar portátil de 540,85 l/s (1.146 PCM) - 331,10 kW",9266520934.0,741322.0,171523.0,0.0,741322.0,3028353.0,0.0,468252.0,912845.0,ES,2026-01,False
2026-06-13,E9653,Guindaste móvel sobre esteiras com trado para escavação em solos - 186 kW,59974428374.0,3229392.0,1067429.0,0.0,4613418.0,500359.0,491353.0,9901951.0,4788174.0,ES,2026-01,False
2026-06-13,E9654,Guindaste móvel sobre esteiras com trado com bits escavação em rocha - 186 kW,59974428374.0,3229392.0,1067429.0,0.0,4613418.0,500359.0,491353.0,9901951.0,4788174.0,ES,2026-01,False
2026-06-13,E9656,Guindaste móvel sobre esteiras com caçamba para escavação em solos - 186 kW,59801581251.0,3220085.0,1064353.0,0.0,4600122.0,500359.0,491353.0,9876272.0,4775791.0,ES,2026-01,False
2026-06-13,E9657,Guindaste móvel sobre esteiras com caçamba para escavação em rocha - 186 kW,59801581251.0,3220085.0,1064353.0,0.0,4600122.0,500359.0,491353.0,9876272.0,4775791.0,ES,2026-01,False
2026-06-13,E9660,Guindaste móvel sobre esteiras com capacidade de 40 t - 186 kW,36465909523.0,1418119.0,624985.0,0.0,2025884.0,500359.0,491353.0,50607.0,2534457.0,ES,2026-01,False
2026-06-13,E9661,"Compressor de ar portátil de 89,67 l/s (190 PCM) - 36 kW",1655310053.0,132425.0,3064.0,0.0,132425.0,329268.0,0.0,624758.0,163065.0,ES,2026-01,False
2026-06-13,E9662,Equipamento para solda e corte com oxiacetileno,28319905.0,3776.0,582.0,0.0,3776.0,0.0,0.0,8134.0,4358.0,ES,2026-01,False
2026-06-13,E9664,Guindaste móvel sobre esteiras com capacidade de 80 t - 212 kW,65408287232.0,228929.0,1109815.0,0.0,3270414.0,570301.0,491353.0,7731173.0,3890458.0,ES,2026-01,False
2026-06-13,E9668,"Mesa vibratória - 2,20 kW",139228465.0,18564.0,2863.0,0.0,13923.0,0.0,0.0,3535.0,21427.0,ES,2026-01,False
2026-06-13,E9671,"Compressor de ar portátil de 363,87 l/s (771 PCM) - 158,13 kW",5395229285.0,431618.0,99866.0,0.0,431618.0,1446311.0,0.0,2409413.0,531484.0,ES,2026-01,False
2026-06-13,E9673,Equipamento de batimetria multifeixe,20964350675.0,959711.0,356272.0,0.0,1066345.0,0.0,723522.0,310585.0,2039505.0,ES,2026-01,False
2026-06-13,E9674,Equipamento de medição de descarga líquida com ADCP,4304520675.0,197053.0,73152.0,0.0,218948.0,0.0,723522.0,1212675.0,993727.0,ES,2026-01,False
2026-06-13,E9675,"Martelete perfurador/rompedor elétrico - 1,50 kW",78353193.0,10447.0,1611.0,0.0,10447.0,0.0,0.0,22505.0,12058.0,ES,2026-01,False
2026-06-13,E9676,Embarcação de transporte de pessoal e apoio logístico - 90 kW,6523014764.0,74668.0,37496.0,0.0,82965.0,1930644.0,417512.0,2543285.0,529676.0,ES,2026-01,False
2026-06-13,E9677,Martelete perfurador/rompedor a ar comprimido de 10 kg com capacidade de 1.800 gpm,152640869.0,20352.0,3139.0,0.0,20352.0,0.0,283701.0,327544.0,307192.0,ES,2026-01,False
2026-06-13,E9678,Fresadora a frio - 455 kW,86000757687.0,10033422.0,1768749.0,0.0,1433346.0,4406384.0,491353.0,31033368.0,12293524.0,ES,2026-01,False
2026-06-13,E9681,"Rolo compactador liso tandem vibratório autopropelido de 10,4 t - 82 kW",8620037052.0,862004.0,166205.0,0.0,862004.0,1191176.0,373839.0,3455228.0,1402048.0,ES,2026-01,False
2026-06-13,E9682,"Rolo compactador liso tandem vibratório autopropelido de 1,6 t - 18 kW",2955314384.0,295531.0,56982.0,0.0,295531.0,261478.0,373839.0,1283361.0,726352.0,ES,2026-01,False
2026-06-13,E9683,"Martelete perfurador/rompedor elétrico - 0,90 kW",53425822.0,7123.0,1099.0,0.0,7123.0,0.0,0.0,15345.0,8222.0,ES,2026-01,False
2026-06-13,E9684,"Veículo leve picape média 4 x 4 com cabine dupla com capacidade de 1,10 t - 152,25 kW",2799360032.0,167962.0,51816.0,20995.0,167962.0,409568.0,304769.0,1123072.0,545542.0,ES,2026-01,False
2026-06-13,E9685,"Rolo compactador pé de carneiro vibratório autopropelido por pneus de 11,6 t - 82 kW",7341645042.0,587332.0,135894.0,0.0,587332.0,705882.0,373839.0,2390279.0,1097065.0,ES,2026-01,False
2026-06-13,E9689,Usina de asfalto a quente gravimétrica com capacidade de 100/140 t/h - 260 kW,82288057104.0,7200205.0,1586617.0,0.0,9257406.0,0.0,491353.0,18535581.0,9278175.0,ES,2026-01,False
2026-06-13,E9691,"Guincho tracionador de cordoalhas - 7,50 kW",3981792109.0,353937.0,75068.0,0.0,221211.0,0.0,283701.0,933917.0,712706.0,ES,2026-01,False
2026-06-13,E9692,Caldeira para aquecimento e injeção de cera - 1 kW,1215479866.0,182322.0,24998.0,0.0,60774.0,0.0,283701.0,551795.0,491021.0,ES,2026-01,False
2026-06-13,E9694,Misturador de argamassa de alta turbulência com capacidade de 220 l - 13 kW,35710038.0,57136.0,7712.0,0.0,49994.0,0.0,283701.0,398543.0,348549.0,ES,2026-01,False
2026-06-13,E9697,"Minicarregadeira de pneus com vassoura de 1,68 m - 45,50 kW",420960585.0,368341.0,81166.0,0.0,368341.0,611998.0,373839.0,1803685.0,823346.0,ES,2026-01,False
2026-06-13,E9699,"Trituradora de galhos e troncos rebocável com capacidade de até 350 mm de diâmetro com guincho - 96,94 kW",4233907367.0,476315.0,81635.0,0.0,529238.0,782335.0,283701.0,2153224.0,841651.0,ES,2026-01,False
2026-06-13,E9700,Fresadora a frio - 155 kW,41008478432.0,4784322.0,843408.0,0.0,6834746.0,1501076.0,491353.0,14454905.0,6119083.0,ES,2026-01,False
2026-06-13,E9701,Jateador pressurizado multiabrasivo com capacidade de 280 l,289145278.0,26023.0,5352.0,0.0,26023.0,0.0,283701.0,341099.0,315076.0,ES,2026-01,False
2026-06-13,E9703,"Fábrica de pré-moldado de concreto para mourão - 2,20 kW",145890087.0,19452.0,3.0,0.0,14589.0,0.0,0.0,37041.0,22452.0,ES,2026-01,False
2026-06-13,E9704,Batelão sem propulsão montado na obra com capacidade de 66 m³,2308373357.0,9893.0,38998.0,0.0,164884.0,0.0,300416.0,603228.0,438344.0,ES,2026-01,False
2026-06-13,E9705,Misturador de lama bentonítica - 4 kW,18453423.0,29525.0,3985.0,0.0,25835.0,0.0,283701.0,343046.0,317211.0,ES,2026-01,False
2026-06-13,E9706,Martelete perfurador/rompedor a ar comprimido de 28 kg para concreto com capacidade de 1.230 gpm,169842632.0,22646.0,3493.0,0.0,22646.0,0.0,283701.0,332486.0,30984.0,ES,2026-01,False
2026-06-13,E9707,Desarenador - 15 kW,143107563.0,11449.0,2649.0,0.0,11449.0,0.0,283701.0,309248.0,297799.0,ES,2026-01,False
2026-06-13,E9708,Microtrator com roçadeira - 10 kW,543328487.0,54333.0,10476.0,0.0,47541.0,80703.0,283701.0,476754.0,34851.0,ES,2026-01,False
2026-06-13,E9710,Socadora automática de linha - 253 kW,381738887091.0,15269555.0,6477155.0,0.0,15269555.0,1633429.0,982706.0,396324.0,22729416.0,ES,2026-01,False
2026-06-13,E9712,Reguladora e distribuidora de lastro - 300 kW,167323042831.0,6692922.0,2839054.0,0.0,6692922.0,1936872.0,982706.0,19144476.0,10514682.0,ES,2026-01,False
2026-06-13,E9714,Bate-estaca com martelo hidráulico - 450 kW,33739954584.0,4498661.0,693918.0,0.0,3373995.0,3147417.0,373839.0,1208783.0,5566418.0,ES,2026-01,False
2026-06-13,E9716,"Conjunto bomba e macaco hidráulico para protensão com capacidade de 590 kN - 3,70 kW",162373253.0,9278.0,2862.0,0.0,9278.0,0.0,491353.0,512771.0,503493.0,ES,2026-01,False
2026-06-13,E9717,"Máquina policorte - 2,20 kW",1230492.0,1107.0,228.0,0.0,615.0,0.0,0.0,195.0,1335.0,ES,2026-01,False
2026-06-13,E9718,Pórtico duplo de descarga e posicionamento de dormente - 89 kW,165620387769.0,6624816.0,2810164.0,0.0,4968612.0,574605.0,982706.0,15960903.0,10417686.0,ES,2026-01,False
2026-06-13,E9719,Talha manual com capacidade de 3 t,84511237.0,7512.0,1593.0,0.0,4695.0,0.0,0.0,138.0,9105.0,ES,2026-01,False
2026-06-13,E9720,"Conjunto bomba e macaco hidráulico para protensão com capacidade de 250 kN - 3,70 kW",128327313.0,7333.0,2262.0,0.0,7333.0,0.0,491353.0,508281.0,500948.0,ES,2026-01,False
2026-06-13,E9721,Conjunto bomba e macaco hidráulico para protensão com capacidade de 1.150 kN - 5 kW,26712965.0,15265.0,4709.0,0.0,15265.0,0.0,491353.0,526592.0,511327.0,ES,2026-01,False
2026-06-13,E9722,Conjunto bomba e macaco hidráulico para protensão com capacidade de 2.000 kN - 5 kW,426011624.0,24344.0,751.0,0.0,24344.0,0.0,491353.0,547551.0,523207.0,ES,2026-01,False
2026-06-13,E9723,Conjunto bomba e macaco hidráulico para protensão com capacidade de 2.500 kN - 7 kW,502833409.0,28733.0,8864.0,0.0,28733.0,0.0,491353.0,557683.0,52895.0,ES,2026-01,False
2026-06-13,E9724,Conjunto bomba e macaco hidráulico para protensão com capacidade de 4.000 kN - 10 kW,537752278.0,30729.0,948.0,0.0,30729.0,0.0,491353.0,562291.0,531562.0,ES,2026-01,False
2026-06-13,E9725,Conjunto bomba e macaco hidráulico para protensão com capacidade de 5.400 kN - 10 kW,57441732.0,32824.0,10126.0,0.0,32824.0,0.0,491353.0,567127.0,534303.0,ES,2026-01,False
2026-06-13,E9726,Bate-estaca Strauss - 15 kW,1254741249.0,167299.0,25806.0,0.0,125474.0,104914.0,373839.0,797332.0,566944.0,ES,2026-01,False
2026-06-13,E9727,"Posicionadora de trilhos - 7,40 kW",8434348257.0,481963.0,148686.0,0.0,421717.0,47776.0,0.0,1100142.0,630649.0,ES,2026-01,False
2026-06-13,E9728,"Tirefonadora/parafusadora portátil - 3,10 kW",478571783.0,38286.0,8858.0,0.0,38286.0,4655.0,0.0,13198.0,47144.0,ES,2026-01,False
2026-06-13,E9729,"Equipamento para pintura eletrostática com cabine simples de 5,50 kW e estufa de 2x120.000 kCal",12489938.0,95161.0,22935.0,0.0,95161.0,0.0,0.0,213257.0,118096.0,ES,2026-01,False
2026-06-13,E9730,"Grupo vibrador com gerador - 2,80 kW",885409324.0,123957.0,1912.0,0.0,88541.0,42045.0,0.0,273663.0,143077.0,ES,2026-01,False
2026-06-13,E9731,"Máquina de furar dormente portátil - 1,50 kW",919147946.0,73532.0,17013.0,0.0,73532.0,22524.0,0.0,186601.0,90545.0,ES,2026-01,False
2026-06-13,E9732,"Máquina para furar dormente - 6,70 kW",74901263.0,59921.0,13864.0,0.0,59921.0,100608.0,0.0,234314.0,73785.0,ES,2026-01,False
2026-06-13,E9733,"Máquina tirefonadora e parafusadora - 6,70 kW",877766986.0,70221.0,16247.0,0.0,70221.0,100608.0,0.0,257297.0,86468.0,ES,2026-01,False
2026-06-13,E9734,"Bomba projetora de argamassa com capacidade de 2 m³/h - 5,50 kW",1167577613.0,133437.0,23156.0,0.0,116758.0,0.0,283701.0,557052.0,440294.0,ES,2026-01,False
2026-06-13,E9735,"Máquina para serrar trilho - 5,00 kW",361773341.0,28942.0,6696.0,0.0,28942.0,75081.0,0.0,139661.0,35638.0,ES,2026-01,False
2026-06-13,E9736,"Máquina para furar trilho - 1,20 kW",449296129.0,35944.0,8316.0,0.0,35944.0,18019.0,0.0,98223.0,4426.0,ES,2026-01,False
2026-06-13,E9737,Conjunto para pré-aquecimento de trilho em solda aluminotérmica,41937367.0,5592.0,863.0,0.0,5592.0,0.0,0.0,12047.0,6455.0,ES,2026-01,False
2026-06-13,E9738,"Máquina de esmerilhar topo e lateral de boleto - 5,20 kW",790935998.0,63275.0,1464.0,0.0,63275.0,78084.0,0.0,219274.0,77915.0,ES,2026-01,False
2026-06-13,E9742,"Trator agrícola sobre pneus com roçadeira articulada e capacidade de 1,12 m - 77 kW",7157426791.0,715743.0,138004.0,0.0,626275.0,745696.0,283701.0,2509419.0,1137448.0,ES,2026-01,False
2026-06-13,E9745,"Trator agrícola sobre pneus com roçadeira de arraste e capacidade de 1,50 m - 77 kW",3786567137.0,378657.0,7301.0,0.0,331325.0,745696.0,283701.0,1812389.0,735368.0,ES,2026-01,False
2026-06-13,E9746,Conjunto bomba e prensa para luva de emenda de 25 mm,260960891.0,20877.0,483.0,0.0,13048.0,0.0,283701.0,322456.0,309408.0,ES,2026-01,False
2026-06-13,E9747,Conjunto bomba e prensa para luva de emenda de 32 mm,274008842.0,21921.0,5072.0,0.0,137.0,0.0,283701.0,324394.0,310694.0,ES,2026-01,False
2026-06-13,E9748,"Rosqueadeira para rosca cônica - 0,75 kW",60332607.0,3448.0,1064.0,0.0,3448.0,0.0,283701.0,291661.0,288213.0,ES,2026-01,False
2026-06-13,E9749,Jateador portátil multiabrasivo com capacidade de 300 kg,93616941.0,8426.0,1733.0,0.0,8426.0,0.0,283701.0,302286.0,29386.0,ES,2026-01,False
2026-06-13,E9750,Bomba de injeção de argamassa com capacidade de 50 l/min,48810142.0,4881.0,9411.0,0.0,42709.0,0.0,0.0,10093.0,58221.0,ES,2026-01,False
2026-06-13,E9753,Grupo gerador - 23 kVA,880214911.0,61615.0,16293.0,0.0,44011.0,184003.0,0.0,305922.0,77908.0,ES,2026-01,False
2026-06-13,E9754,Grupo gerador - 68 kVA,1082372902.0,75766.0,20035.0,0.0,54119.0,552009.0,0.0,701929.0,95801.0,ES,2026-01,False
2026-06-13,E9755,Bomba de alta pressão para jet grouting de até 45 MPa - 150 kW,18588091564.0,1487047.0,344066.0,0.0,1487047.0,1533357.0,283701.0,5135218.0,2114814.0,ES,2026-01,False
2026-06-13,E9756,Calandra para chapas de aço até 25 mm - 22 kW,1121048435.0,448419.0,190214.0,0.0,392367.0,0.0,283701.0,1314701.0,922334.0,ES,2026-01,False
2026-06-13,E9758,Vibroacabadora de asfalto sobre pneus - 97 kW,11943707327.0,1194371.0,23029.0,0.0,1343667.0,991571.0,491353.0,4251252.0,1916014.0,ES,2026-01,False
2026-06-13,E9759,"Guincho de alavanca com capacidade de 5,4 t",69341104.0,6934.0,1307.0,0.0,3852.0,0.0,0.0,12093.0,8241.0,ES,2026-01,False
2026-06-13,E9760,"Perfuratriz manual para coroa diamantada - 1,60 kW",213273163.0,28436.0,4386.0,0.0,28436.0,0.0,0.0,61258.0,32822.0,ES,2026-01,False
2026-06-13,E9761,"Guincho de coluna com capacidade de 200 kg - 0,92 kW",56504772.0,5023.0,1065.0,0.0,3767.0,0.0,0.0,9855.0,6088.0,ES,2026-01,False
2026-06-13,E9762,Rolo compactador de pneus autopropelido de 27 t - 85 kW,952021871.0,952022.0,183562.0,0.0,952022.0,594512.0,373839.0,3055957.0,1509423.0,ES,2026-01,False
2026-06-13,E9763,Grupo gerador - 40 kVA,8970018.0,6279.0,16604.0,0.0,4485.0,327116.0,0.0,45136.0,79394.0,ES,2026-01,False
2026-06-13,E9764,"Grupo gerador - 7,2 kVA",66602609.0,5828.0,1284.0,0.0,4163.0,100393.0,0.0,111668.0,7112.0,ES,2026-01,False
2026-06-13,E9765,Grupo gerador - 569 kVA,4292023493.0,300442.0,79445.0,0.0,214601.0,4651183.0,0.0,5245671.0,379887.0,ES,2026-01,False
2026-06-13,E9766,Prensa hidráulica para fabricação de blocos pré-moldados - 20 kW,6912948583.0,469093.0,121865.0,0.0,395026.0,0.0,283701.0,1269685.0,874659.0,ES,2026-01,False
2026-06-13,E9767,"Compressor de ar portátil de 9,44 l/s (20 PCM) a gasolina - 5,22 kW",132445521.0,10596.0,2452.0,0.0,10596.0,9798.0,0.0,121624.0,13048.0,ES,2026-01,False
2026-06-13,E9768,"Compressor de ar portátil de 373,78 l/s (792 PCM) - 213,30 kW",6040694424.0,483256.0,111813.0,0.0,483256.0,1950914.0,0.0,3029239.0,595069.0,ES,2026-01,False
2026-06-13,E9769,"Cunha hidráulica com três cilindros e acessórios com capacidade de 3.000 kN - 5,60 kW",2839469522.0,378596.0,58398.0,0.0,378596.0,57245.0,283701.0,1156536.0,720695.0,ES,2026-01,False
2026-06-13,E9770,"Retroescavadeira de pneus com caçamba de escavação trapezoidal ou triangular com seção de corte inferior a 0,10 m² - 58 kW",4755472799.0,350403.0,88796.0,0.0,350403.0,405667.0,373839.0,1569108.0,813038.0,ES,2026-01,False
2026-06-13,E9771,"Retroescavadeira de pneus com caçamba de escavação trapezoidal ou triangular com seção de corte de 0,10 a 0,15 m² - 58 kW",4755472799.0,350403.0,88796.0,0.0,350403.0,405667.0,373839.0,1569108.0,813038.0,ES,2026-01,False
2026-06-13,E9772,"Retroescavadeira de pneus com caçamba de escavação trapezoidal ou triangular com seção de corte de 0,15 a 0,20 m² - 58 kW",4755472799.0,350403.0,88796.0,0.0,350403.0,405667.0,373839.0,1569108.0,813038.0,ES,2026-01,False
2026-06-13,E9773,"Retroescavadeira de pneus com caçamba de escavação trapezoidal ou triangular com seção de corte de 0,20 a 0,30 m² - 58 kW",4755472799.0,350403.0,88796.0,0.0,350403.0,405667.0,373839.0,1569108.0,813038.0,ES,2026-01,False
2026-06-13,E9774,"Retroescavadeira de pneus com caçamba de escavação trapezoidal ou triangular com seção de corte de 0,30 a 0,50 m² - 58 kW",4755472799.0,350403.0,88796.0,0.0,350403.0,405667.0,373839.0,1569108.0,813038.0,ES,2026-01,False
2026-06-13,E9775,Escavadeira hidráulica com martelo hidráulico de 1.700 kg - 103 kW,19276236911.0,2202999.0,382289.0,0.0,2753748.0,720409.0,373839.0,6433284.0,2959127.0,ES,2026-01,False
2026-06-13,E9776,Grupo gerador - 174 kVA,1920508781.0,134436.0,35549.0,0.0,96025.0,1420911.0,0.0,1686921.0,169985.0,ES,2026-01,False
2026-06-13,E9777,Extrusora de barreira de concreto - 74 kW,57836809222.0,4048577.0,1070559.0,0.0,5205313.0,597202.0,373839.0,1129549.0,5492975.0,ES,2026-01,False
2026-06-13,E9778,Grupo gerador - 338 kVA,2559183563.0,179143.0,4737.0,0.0,127959.0,2760043.0,0.0,3114515.0,226513.0,ES,2026-01,False
2026-06-13,E9779,Grupo gerador - 113 kVA,1217169563.0,85202.0,2253.0,0.0,60858.0,920014.0,0.0,1088604.0,107732.0,ES,2026-01,False
2026-06-13,E9780,Misturador automático para grauteamento com capacidade de 20 m³/h - 7 kW,2709622506.0,43354.0,58514.0,0.0,43354.0,71557.0,283701.0,1280852.0,775755.0,ES,2026-01,False
2026-06-13,E9781,Misturador com bomba para grauteamento tipo Flex E ou similar - 25 kW,6791751869.0,108668.0,146668.0,0.0,108668.0,0.0,283701.0,2603729.0,1517049.0,ES,2026-01,False
2026-06-13,E9782,"Perfuratriz pneumática com avanço de coluna de 33,5 kg com capacidade de 2.280 gpm",540647338.0,72086.0,11119.0,0.0,72086.0,0.0,283701.0,438992.0,366906.0,ES,2026-01,False
2026-06-13,E9784,Plataforma autopropelida com alcance de 12 m com capacidade de 700 kg - 24 kW,6605110314.0,660511.0,127355.0,0.0,660511.0,193687.0,283701.0,1925765.0,1071567.0,ES,2026-01,False
2026-06-13,E9785,Guindaste móvel sobre pneus com 2 eixos com capacidade máxima de 55 t - 186 kW,29882746003.0,1494137.0,52679.0,213448.0,1921034.0,500359.0,372918.0,5028686.0,2607293.0,ES,2026-01,False
2026-06-13,E9786,Guincho elétrico para lançamento de embarcações com capacidade de 30 t - 66 kW,559169063.0,55917.0,10542.0,0.0,31065.0,0.0,373839.0,471363.0,440298.0,ES,2026-01,False
2026-06-13,E9788,"Misturador de argamassa com capacidade de 0,250 m³ - 3,70 kW",25063189.0,40101.0,5412.0,0.0,40101.0,37823.0,283701.0,407138.0,329214.0,ES,2026-01,False
2026-06-13,E9789,Carro manual modelo plataforma de 150 x 80 cm com capacidade de 800 kg,14587114.0,2626.0,315.0,0.0,1459.0,0.0,0.0,44.0,2941.0,ES,2026-01,False
2026-06-13,E9790,"Bomba para concreto projetado via úmida com capacidade de 10 m³/h - 14,70 kW",4071800907.0,465349.0,80753.0,0.0,465349.0,150269.0,491353.0,1653073.0,1037455.0,ES,2026-01,False
2026-06-13,E9791,"Bomba pneumática para injeção de resina com capacidade de 0,18 m³/h",525851651.0,52585.0,10139.0,0.0,46012.0,0.0,0.0,108736.0,62724.0,ES,2026-01,False
