data_captura,codigo_insumo,descricao_insumo,unidade,preco_mediano,uf,data_referencia,desonerado
2026-06-13,Aviso Prévio Indenizado,,3.50638893,,ES,2026-01,False
2026-06-13,Aviso Prévio Trabalhado,,0.08854558,,ES,2026-01,False
2026-06-13,Férias Indenizadas + 1/3,,4.80131013,,ES,2026-01,False
2026-06-13,Depósito por Rescisão Sem Justa Causa,,4.56163853,,ES,2026-01,False
2026-06-13,Indenização Adicional,,0.92854688,,ES,2026-01,False
2026-06-13,Total Grupo C,,13.88643004,,ES,2026-01,False
2026-06-13,Grupo D - Verbas Rescisórias,,UN,,ES,2026-01,False
2026-06-13,Reincidência de A sobre B,,16.08435514,,ES,2026-01,False
2026-06-13,Reincidência de A sobre Aviso Prévio Trabalhado + Reincidência de FGTS sobre Aviso Prévio Indenizado,,0.31398134,,ES,2026-01,False
2026-06-13,Total Grupo D,,16.39833649,,ES,2026-01,False
2026-06-13,Total Encargos Sociais e Trabalhistas - janeiro/2026,,110.64,,ES,2026-01,False
2026-06-13,Periculosidade/Insalubridade,,%,0.0,ES,2026-01,False
2026-06-13,Total Periculosidade/Insalubridade,,0,0.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel,,%,0.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Salário,,110.56,12540489.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Periculosidade/Insalubridade,,110.56,0.0,ES,2026-01,False
2026-06-13,Total Encargos Sociais e Trabalhistas - Média Móvel,,110.56,12540489.0,ES,2026-01,False
2026-06-13,Encargos Complementares,,%,0.0,ES,2026-01,False
2026-06-13,Alimentação,,42.36,480528.0,ES,2026-01,False
2026-06-13,EPI,,4.33,491489.0,ES,2026-01,False
2026-06-13,Ferramenta,,0.36,41379.0,ES,2026-01,False
2026-06-13,Transporte,,9.21,1045142.0,ES,2026-01,False
2026-06-13,Consulta Ocupacional,,0.44,49717.0,ES,2026-01,False
2026-06-13,Total Encargos Complementares,,56.7,6433007.0,ES,2026-01,False
2026-06-13,Encargos Adicionais,,%,0.0,ES,2026-01,False
2026-06-13,Cesta Básica,,0,0.0,ES,2026-01,False
2026-06-13,Assistência Médica,,6.3,714669.0,ES,2026-01,False
2026-06-13,Seguro de Vida,,0.43,49208.0,ES,2026-01,False
2026-06-13,Desgaste Orgânico,,0,0.0,ES,2026-01,False
2026-06-13,Adicional de Confinamento,,0,0.0,ES,2026-01,False
2026-06-13,Total Encargos Adicionais,,6.73,763877.0,ES,2026-01,False
2026-06-13,Encargos Totais,,174.0095,19737373.0,ES,2026-01,False
2026-06-13,Custo Total,,UN,3108.0,ES,2026-01,False
2026-06-13,Código,Descrição,Unidade,0.0,ES,2026-01,False
2026-06-13,P9883,Chefe do setor administrativo - mensalista,mês,48703286.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - janeiro/2026,,%,,ES,2026-01,False
2026-06-13,Grupo A - Encargos Sociais,,UN,,ES,2026-01,False
2026-06-13,Previdência Social,,20,,ES,2026-01,False
2026-06-13,FGTS,,8,,ES,2026-01,False
2026-06-13,Salário Educação,,2.5,,ES,2026-01,False
2026-06-13,SESC ou SESI,,1.5,,ES,2026-01,False
2026-06-13,SENAI / SEBRAE,,1.6,,ES,2026-01,False
2026-06-13,INCRA,,0.2,,ES,2026-01,False
2026-06-13,Seguro Contra Risco e Acidente de Trabalho,,3,,ES,2026-01,False
2026-06-13,SECONCI,,1.05,,ES,2026-01,False
2026-06-13,FAE - Financiamento de Aposentadoria Especial,,0,,ES,2026-01,False
2026-06-13,Total Grupo A,,37.85,,ES,2026-01,False
2026-06-13,Grupo B - Encargos Trabalhistas,,UN,,ES,2026-01,False
2026-06-13,Repouso Semanal Remunerado - Domingos,,0,,ES,2026-01,False
2026-06-13,Feriados,,0,,ES,2026-01,False
2026-06-13,Férias Gozadas + 1/3,,9.54338428,,ES,2026-01,False
2026-06-13,Auxílio Enfermidade,,0.96470277,,ES,2026-01,False
2026-06-13,Auxílio Acidente de Trabalho,,0.04411434,,ES,2026-01,False
2026-06-13,Licença Paternidade,,0.04937957,,ES,2026-01,False
2026-06-13,13° Salário,,9.24606941,,ES,2026-01,False
2026-06-13,Faltas Justificadas,,0.74310045,,ES,2026-01,False
2026-06-13,Férias sobre Licença Maternidade,,0.06795244,,ES,2026-01,False
2026-06-13,Reciclagem Tecnológica,,0,,ES,2026-01,False
2026-06-13,Total Grupo B,,20.65870325,,ES,2026-01,False
2026-06-13,Grupo C - Verbas Rescisórias,,UN,,ES,2026-01,False
2026-06-13,Aviso Prévio Indenizado,,2.37177298,,ES,2026-01,False
2026-06-13,Aviso Prévio Trabalhado,,0.05133731,,ES,2026-01,False
2026-06-13,Férias Indenizadas + 1/3,,2.78470827,,ES,2026-01,False
2026-06-13,Depósito por Rescisão Sem Justa Causa,,3.8610785,,ES,2026-01,False
2026-06-13,Indenização Adicional,,0.92887557,,ES,2026-01,False
2026-06-13,Total Grupo C,,9.99777263,,ES,2026-01,False
2026-06-13,Grupo D - Verbas Rescisórias,,UN,,ES,2026-01,False
2026-06-13,Reincidência de A sobre B,,7.81931918,,ES,2026-01,False
2026-06-13,Reincidência de A sobre Aviso Prévio Trabalhado + Reincidência de FGTS sobre Aviso Prévio Indenizado,,0.20917301,,ES,2026-01,False
2026-06-13,Total Grupo D,,8.02849219,,ES,2026-01,False
2026-06-13,Total Encargos Sociais e Trabalhistas - janeiro/2026,,76.53,,ES,2026-01,False
2026-06-13,Periculosidade/Insalubridade,,%,0.0,ES,2026-01,False
2026-06-13,Total Periculosidade/Insalubridade,,0,0.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel,,%,0.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Salário,,76.52,3726775445.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Periculosidade/Insalubridade,,76.52,0.0,ES,2026-01,False
2026-06-13,Total Encargos Sociais e Trabalhistas - Média Móvel,,76.52,3726775445.0,ES,2026-01,False
2026-06-13,Encargos Complementares,,%,0.0,ES,2026-01,False
2026-06-13,Alimentação,,18.01,876915598.0,ES,2026-01,False
2026-06-13,EPI,,0,0.0,ES,2026-01,False
2026-06-13,Ferramenta,,0,0.0,ES,2026-01,False
2026-06-13,Transporte,,3.92,190727896.0,ES,2026-01,False
2026-06-13,Consulta Ocupacional,,0.14,7013672.0,ES,2026-01,False
2026-06-13,Total Encargos Complementares,,22.07,1074657166.0,ES,2026-01,False
2026-06-13,Encargos Adicionais,,%,0.0,ES,2026-01,False
2026-06-13,Cesta Básica,,0,0.0,ES,2026-01,False
2026-06-13,Assistência Médica,,2.68,13042.0,ES,2026-01,False
2026-06-13,Seguro de Vida,,0.18,898.0,ES,2026-01,False
2026-06-13,Desgaste Orgânico,,0,0.0,ES,2026-01,False
2026-06-13,Adicional de Confinamento,,0,0.0,ES,2026-01,False
2026-06-13,Total Encargos Adicionais,,2.86,1394.0,ES,2026-01,False
2026-06-13,Encargos Totais,,101.4476,4940832611.0,ES,2026-01,False
2026-06-13,Custo Total,,UN,981116.0,ES,2026-01,False
2026-06-13,Código,Descrição,Unidade,0.0,ES,2026-01,False
2026-06-13,P9831,Chefe do setor administrativo,h,221379.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - janeiro/2026,,%,,ES,2026-01,False
2026-06-13,Grupo A - Encargos Sociais,,UN,,ES,2026-01,False
2026-06-13,Previdência Social,,20,,ES,2026-01,False
2026-06-13,FGTS,,8,,ES,2026-01,False
2026-06-13,Salário Educação,,2.5,,ES,2026-01,False
2026-06-13,SESC ou SESI,,1.5,,ES,2026-01,False
2026-06-13,SENAI / SEBRAE,,1.6,,ES,2026-01,False
2026-06-13,INCRA,,0.2,,ES,2026-01,False
2026-06-13,Seguro Contra Risco e Acidente de Trabalho,,3,,ES,2026-01,False
2026-06-13,SECONCI,,1.05,,ES,2026-01,False
2026-06-13,FAE - Financiamento de Aposentadoria Especial,,0,,ES,2026-01,False
2026-06-13,Total Grupo A,,37.85,,ES,2026-01,False
2026-06-13,Grupo B - Encargos Trabalhistas,,UN,,ES,2026-01,False
2026-06-13,Repouso Semanal Remunerado - Domingos,,19.02727317,,ES,2026-01,False
2026-06-13,Feriados,,5.26786471,,ES,2026-01,False
2026-06-13,Férias Gozadas + 1/3,,9.54338428,,ES,2026-01,False
2026-06-13,Auxílio Enfermidade,,0.96470277,,ES,2026-01,False
2026-06-13,Auxílio Acidente de Trabalho,,0.04411434,,ES,2026-01,False
2026-06-13,Licença Paternidade,,0.04937957,,ES,2026-01,False
2026-06-13,13° Salário,,9.24606941,,ES,2026-01,False
2026-06-13,Faltas Justificadas,,0.74310045,,ES,2026-01,False
2026-06-13,Férias sobre Licença Maternidade,,0.06795244,,ES,2026-01,False
2026-06-13,Reciclagem Tecnológica,,0,,ES,2026-01,False
2026-06-13,Total Grupo B,,44.95384113,,ES,2026-01,False
2026-06-13,Grupo C - Verbas Rescisórias,,UN,,ES,2026-01,False
2026-06-13,Aviso Prévio Indenizado,,2.37177298,,ES,2026-01,False
2026-06-13,Aviso Prévio Trabalhado,,0.05133731,,ES,2026-01,False
2026-06-13,Férias Indenizadas + 1/3,,2.78470827,,ES,2026-01,False
2026-06-13,Depósito por Rescisão Sem Justa Causa,,4.63852292,,ES,2026-01,False
2026-06-13,Indenização Adicional,,0.92887557,,ES,2026-01,False
2026-06-13,Total Grupo C,,10.77521704,,ES,2026-01,False
2026-06-13,Grupo D - Verbas Rescisórias,,UN,,ES,2026-01,False
2026-06-13,Reincidência de A sobre B,,17.01502887,,ES,2026-01,False
2026-06-13,Reincidência de A sobre Aviso Prévio Trabalhado + Reincidência de FGTS sobre Aviso Prévio Indenizado,,0.20917301,,ES,2026-01,False
2026-06-13,Total Grupo D,,17.22420188,,ES,2026-01,False
2026-06-13,Total Encargos Sociais e Trabalhistas - janeiro/2026,,110.8,,ES,2026-01,False
2026-06-13,Periculosidade/Insalubridade,,%,0.0,ES,2026-01,False
2026-06-13,Total Periculosidade/Insalubridade,,0,0.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel,,%,0.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Salário,,110.73,24513297.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Periculosidade/Insalubridade,,110.73,0.0,ES,2026-01,False
2026-06-13,Total Encargos Sociais e Trabalhistas - Média Móvel,,110.73,24513297.0,ES,2026-01,False
2026-06-13,Encargos Complementares,,%,0.0,ES,2026-01,False
2026-06-13,Alimentação,,21.71,480528.0,ES,2026-01,False
2026-06-13,EPI,,0,0.0,ES,2026-01,False
2026-06-13,Ferramenta,,0,0.0,ES,2026-01,False
2026-06-13,Transporte,,4.72,1045142.0,ES,2026-01,False
2026-06-13,Consulta Ocupacional,,0.17,38433.0,ES,2026-01,False
2026-06-13,Total Encargos Complementares,,26.6,5888855.0,ES,2026-01,False
2026-06-13,Encargos Adicionais,,%,0.0,ES,2026-01,False
2026-06-13,Cesta Básica,,0,0.0,ES,2026-01,False
2026-06-13,Assistência Médica,,3.23,714669.0,ES,2026-01,False
2026-06-13,Seguro de Vida,,0.22,49208.0,ES,2026-01,False
2026-06-13,Desgaste Orgânico,,0,0.0,ES,2026-01,False
2026-06-13,Adicional de Confinamento,,0,0.0,ES,2026-01,False
2026-06-13,Total Encargos Adicionais,,3.45,763877.0,ES,2026-01,False
2026-06-13,Encargos Totais,,140.7813,31166029.0,ES,2026-01,False
2026-06-13,Custo Total,,UN,533039.0,ES,2026-01,False
2026-06-13,Código,Descrição,Unidade,0.0,ES,2026-01,False
2026-06-13,P9907,Comandante de longo curso - mensalista,mês,107894103.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - janeiro/2026,,%,,ES,2026-01,False
2026-06-13,Grupo A - Encargos Sociais,,UN,,ES,2026-01,False
2026-06-13,Previdência Social,,20,,ES,2026-01,False
2026-06-13,FGTS,,8,,ES,2026-01,False
2026-06-13,Salário Educação,,2.5,,ES,2026-01,False
2026-06-13,SESC ou SESI,,1.5,,ES,2026-01,False
2026-06-13,SENAI / SEBRAE,,1.6,,ES,2026-01,False
2026-06-13,INCRA,,0.2,,ES,2026-01,False
2026-06-13,Seguro Contra Risco e Acidente de Trabalho,,3,,ES,2026-01,False
2026-06-13,SECONCI,,0.41481481,,ES,2026-01,False
2026-06-13,FAE - Financiamento de Aposentadoria Especial,,0,,ES,2026-01,False
2026-06-13,Total Grupo A,,37.21481481,,ES,2026-01,False
2026-06-13,Grupo B - Encargos Trabalhistas,,UN,,ES,2026-01,False
2026-06-13,Repouso Semanal Remunerado - Domingos,,0,,ES,2026-01,False
2026-06-13,Feriados,,0,,ES,2026-01,False
2026-06-13,Férias Gozadas + 1/3,,10.16401168,,ES,2026-01,False
2026-06-13,Auxílio Enfermidade,,0.96864528,,ES,2026-01,False
2026-06-13,Auxílio Acidente de Trabalho,,0.05497482,,ES,2026-01,False
2026-06-13,Licença Paternidade,,0.04281908,,ES,2026-01,False
2026-06-13,13° Salário,,9.24133528,,ES,2026-01,False
2026-06-13,Faltas Justificadas,,0.74271997,,ES,2026-01,False
2026-06-13,Férias sobre Licença Maternidade,,0.00799207,,ES,2026-01,False
2026-06-13,Reciclagem Tecnológica,,0,,ES,2026-01,False
2026-06-13,Total Grupo B,,21.22249819,,ES,2026-01,False
2026-06-13,Grupo C - Verbas Rescisórias,,UN,,ES,2026-01,False
2026-06-13,Aviso Prévio Indenizado,,1.97008038,,ES,2026-01,False
2026-06-13,Aviso Prévio Trabalhado,,0.03979978,,ES,2026-01,False
2026-06-13,Férias Indenizadas + 1/3,,2.15776869,,ES,2026-01,False
2026-06-13,Depósito por Rescisão Sem Justa Causa,,3.87911994,,ES,2026-01,False
2026-06-13,Indenização Adicional,,0.92839997,,ES,2026-01,False
2026-06-13,Total Grupo C,,8.97516877,,ES,2026-01,False
2026-06-13,Grupo D - Verbas Rescisórias,,UN,,ES,2026-01,False
2026-06-13,Reincidência de A sobre B,,7.8979134,,ES,2026-01,False
2026-06-13,Reincidência de A sobre Aviso Prévio Trabalhado + Reincidência de FGTS sobre Aviso Prévio Indenizado,,0.17241785,,ES,2026-01,False
2026-06-13,Total Grupo D,,8.07033125,,ES,2026-01,False
2026-06-13,Total Encargos Sociais e Trabalhistas - janeiro/2026,,75.48,,ES,2026-01,False
2026-06-13,Periculosidade/Insalubridade,,%,0.0,ES,2026-01,False
2026-06-13,Total Periculosidade/Insalubridade,,0,0.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel,,%,0.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Salário,,75.46,8141689012.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Periculosidade/Insalubridade,,75.46,0.0,ES,2026-01,False
2026-06-13,Total Encargos Sociais e Trabalhistas - Média Móvel,,75.46,8141689012.0,ES,2026-01,False
2026-06-13,Encargos Complementares,,%,0.0,ES,2026-01,False
2026-06-13,Alimentação,,8.13,876915598.0,ES,2026-01,False
2026-06-13,EPI,,0,0.0,ES,2026-01,False
2026-06-13,Ferramenta,,0,0.0,ES,2026-01,False
2026-06-13,Transporte,,0,0.0,ES,2026-01,False
2026-06-13,Consulta Ocupacional,,0.05,5437422.0,ES,2026-01,False
2026-06-13,Total Encargos Complementares,,8.18,88235302.0,ES,2026-01,False
2026-06-13,Encargos Adicionais,,%,0.0,ES,2026-01,False
2026-06-13,Cesta Básica,,2.78,300.0,ES,2026-01,False
2026-06-13,Assistência Médica,,0,0.0,ES,2026-01,False
2026-06-13,Seguro de Vida,,0.05,499.0,ES,2026-01,False
2026-06-13,Desgaste Orgânico,,0,0.0,ES,2026-01,False
2026-06-13,Adicional de Confinamento,,0,0.0,ES,2026-01,False
2026-06-13,Total Encargos Adicionais,,2.83,30499.0,ES,2026-01,False
2026-06-13,Encargos Totais,,86.4647,9329032032.0,ES,2026-01,False
2026-06-13,Custo Total,,UN,201184415.0,ES,2026-01,False
2026-06-13,Código,Descrição,Unidade,0.0,ES,2026-01,False
2026-06-13,P9834,Comandante de longo curso,h,490428.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - janeiro/2026,,%,,ES,2026-01,False
2026-06-13,Grupo A - Encargos Sociais,,UN,,ES,2026-01,False
2026-06-13,Previdência Social,,20,,ES,2026-01,False
2026-06-13,FGTS,,8,,ES,2026-01,False
2026-06-13,Salário Educação,,2.5,,ES,2026-01,False
2026-06-13,SESC ou SESI,,1.5,,ES,2026-01,False
2026-06-13,SENAI / SEBRAE,,1.6,,ES,2026-01,False
2026-06-13,INCRA,,0.2,,ES,2026-01,False
2026-06-13,Seguro Contra Risco e Acidente de Trabalho,,3,,ES,2026-01,False
2026-06-13,SECONCI,,0.41481481,,ES,2026-01,False
2026-06-13,FAE - Financiamento de Aposentadoria Especial,,0,,ES,2026-01,False
2026-06-13,Total Grupo A,,37.21481481,,ES,2026-01,False
2026-06-13,Grupo B - Encargos Trabalhistas,,UN,,ES,2026-01,False
2026-06-13,Repouso Semanal Remunerado - Domingos,,19.0983254,,ES,2026-01,False
2026-06-13,Feriados,,5.2878686,,ES,2026-01,False
2026-06-13,Férias Gozadas + 1/3,,10.16401168,,ES,2026-01,False
2026-06-13,Auxílio Enfermidade,,0.96864528,,ES,2026-01,False
2026-06-13,Auxílio Acidente de Trabalho,,0.05497482,,ES,2026-01,False
2026-06-13,Licença Paternidade,,0.04281908,,ES,2026-01,False
2026-06-13,13° Salário,,9.24133528,,ES,2026-01,False
2026-06-13,Faltas Justificadas,,0.74271997,,ES,2026-01,False
2026-06-13,Férias sobre Licença Maternidade,,0.00799207,,ES,2026-01,False
2026-06-13,Reciclagem Tecnológica,,0,,ES,2026-01,False
2026-06-13,Total Grupo B,,45.6086922,,ES,2026-01,False
2026-06-13,Grupo C - Verbas Rescisórias,,UN,,ES,2026-01,False
2026-06-13,Aviso Prévio Indenizado,,1.97008038,,ES,2026-01,False
2026-06-13,Aviso Prévio Trabalhado,,0.03979978,,ES,2026-01,False
2026-06-13,Férias Indenizadas + 1/3,,2.15776869,,ES,2026-01,False
2026-06-13,Depósito por Rescisão Sem Justa Causa,,4.65947815,,ES,2026-01,False
2026-06-13,Indenização Adicional,,0.92839997,,ES,2026-01,False
2026-06-13,Total Grupo C,,9.75552698,,ES,2026-01,False
2026-06-13,Grupo D - Verbas Rescisórias,,UN,,ES,2026-01,False
2026-06-13,Reincidência de A sobre B,,16.97319034,,ES,2026-01,False
2026-06-13,Reincidência de A sobre Aviso Prévio Trabalhado + Reincidência de FGTS sobre Aviso Prévio Indenizado,,0.17241785,,ES,2026-01,False
2026-06-13,Total Grupo D,,17.14560819,,ES,2026-01,False
2026-06-13,Total Encargos Sociais e Trabalhistas - janeiro/2026,,109.72,,ES,2026-01,False
2026-06-13,Periculosidade/Insalubridade,,%,0.0,ES,2026-01,False
2026-06-13,Total Periculosidade/Insalubridade,,0,0.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel,,%,0.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Salário,,109.65,5377543.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Periculosidade/Insalubridade,,109.65,0.0,ES,2026-01,False
2026-06-13,Total Encargos Sociais e Trabalhistas - Média Móvel,,109.65,5377543.0,ES,2026-01,False
2026-06-13,Encargos Complementares,,%,0.0,ES,2026-01,False
2026-06-13,Alimentação,,9.8,480528.0,ES,2026-01,False
2026-06-13,EPI,,0,0.0,ES,2026-01,False
2026-06-13,Ferramenta,,0,0.0,ES,2026-01,False
2026-06-13,Transporte,,0,0.0,ES,2026-01,False
2026-06-13,Consulta Ocupacional,,0.06,29796.0,ES,2026-01,False
2026-06-13,Total Encargos Complementares,,9.86,4835076.0,ES,2026-01,False
2026-06-13,Encargos Adicionais,,%,0.0,ES,2026-01,False
2026-06-13,Cesta Básica,,3.35,1643926.0,ES,2026-01,False
2026-06-13,Assistência Médica,,0,0.0,ES,2026-01,False
2026-06-13,Seguro de Vida,,0.06,27344.0,ES,2026-01,False
2026-06-13,Desgaste Orgânico,,0,0.0,ES,2026-01,False
2026-06-13,Adicional de Confinamento,,0,0.0,ES,2026-01,False
2026-06-13,Total Encargos Adicionais,,3.41,167127.0,ES,2026-01,False
2026-06-13,Encargos Totais,,122.9167,60281776.0,ES,2026-01,False
2026-06-13,Custo Total,,UN,1093245.0,ES,2026-01,False
2026-06-13,Código,Descrição,Unidade,0.0,ES,2026-01,False
2026-06-13,P9849,Condutor maquinista fluvial - mensalista,mês,26371102.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - janeiro/2026,,%,,ES,2026-01,False
2026-06-13,Grupo A - Encargos Sociais,,UN,,ES,2026-01,False
2026-06-13,Previdência Social,,20,,ES,2026-01,False
2026-06-13,FGTS,,8,,ES,2026-01,False
2026-06-13,Salário Educação,,2.5,,ES,2026-01,False
2026-06-13,SESC ou SESI,,1.5,,ES,2026-01,False
2026-06-13,SENAI / SEBRAE,,1.6,,ES,2026-01,False
2026-06-13,INCRA,,0.2,,ES,2026-01,False
2026-06-13,Seguro Contra Risco e Acidente de Trabalho,,3,,ES,2026-01,False
2026-06-13,SECONCI,,0.41481481,,ES,2026-01,False
2026-06-13,FAE - Financiamento de Aposentadoria Especial,,0,,ES,2026-01,False
2026-06-13,Total Grupo A,,37.21481481,,ES,2026-01,False
2026-06-13,Grupo B - Encargos Trabalhistas,,UN,,ES,2026-01,False
2026-06-13,Repouso Semanal Remunerado - Domingos,,0,,ES,2026-01,False
2026-06-13,Feriados,,0,,ES,2026-01,False
2026-06-13,Férias Gozadas + 1/3,,9.27004302,,ES,2026-01,False
2026-06-13,Auxílio Enfermidade,,0.96881527,,ES,2026-01,False
2026-06-13,Auxílio Acidente de Trabalho,,0.05498447,,ES,2026-01,False
2026-06-13,Licença Paternidade,,0.06608261,,ES,2026-01,False
2026-06-13,13° Salário,,9.24295701,,ES,2026-01,False
2026-06-13,Faltas Justificadas,,0.74285031,,ES,2026-01,False
2026-06-13,Férias sobre Licença Maternidade,,0.00228993,,ES,2026-01,False
2026-06-13,Reciclagem Tecnológica,,0,,ES,2026-01,False
2026-06-13,Total Grupo B,,20.34802261,,ES,2026-01,False
2026-06-13,Grupo C - Verbas Rescisórias,,UN,,ES,2026-01,False
2026-06-13,Aviso Prévio Indenizado,,2.60192272,,ES,2026-01,False
2026-06-13,Aviso Prévio Trabalhado,,0.05631893,,ES,2026-01,False
2026-06-13,Férias Indenizadas + 1/3,,3.05389966,,ES,2026-01,False
2026-06-13,Depósito por Rescisão Sem Justa Causa,,3.85113672,,ES,2026-01,False
2026-06-13,Indenização Adicional,,0.92856289,,ES,2026-01,False
2026-06-13,Total Grupo C,,10.49184093,,ES,2026-01,False
2026-06-13,Grupo D - Verbas Rescisórias,,UN,,ES,2026-01,False
2026-06-13,Reincidência de A sobre B,,7.57247893,,ES,2026-01,False
2026-06-13,Reincidência de A sobre Aviso Prévio Trabalhado + Reincidência de FGTS sobre Aviso Prévio Indenizado,,0.2291128,,ES,2026-01,False
2026-06-13,Total Grupo D,,7.80159174,,ES,2026-01,False
2026-06-13,Total Encargos Sociais e Trabalhistas - janeiro/2026,,75.86,,ES,2026-01,False
2026-06-13,Periculosidade/Insalubridade,,%,0.0,ES,2026-01,False
2026-06-13,Total Periculosidade/Insalubridade,,0,0.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel,,%,0.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Salário,,75.89,2001302931.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Periculosidade/Insalubridade,,75.89,0.0,ES,2026-01,False
2026-06-13,Total Encargos Sociais e Trabalhistas - Média Móvel,,75.89,2001302931.0,ES,2026-01,False
2026-06-13,Encargos Complementares,,%,0.0,ES,2026-01,False
2026-06-13,Alimentação,,33.25,876915598.0,ES,2026-01,False
2026-06-13,EPI,,0,0.0,ES,2026-01,False
2026-06-13,Ferramenta,,0,0.0,ES,2026-01,False
2026-06-13,Transporte,,0,0.0,ES,2026-01,False
2026-06-13,Consulta Ocupacional,,0.29,7694257.0,ES,2026-01,False
2026-06-13,Total Encargos Complementares,,33.54,884609855.0,ES,2026-01,False
2026-06-13,Encargos Adicionais,,%,0.0,ES,2026-01,False
2026-06-13,Cesta Básica,,11.38,300.0,ES,2026-01,False
2026-06-13,Assistência Médica,,0,0.0,ES,2026-01,False
2026-06-13,Seguro de Vida,,0.19,499.0,ES,2026-01,False
2026-06-13,Desgaste Orgânico,,0,0.0,ES,2026-01,False
2026-06-13,Adicional de Confinamento,,0,0.0,ES,2026-01,False
2026-06-13,Total Encargos Adicionais,,11.57,30499.0,ES,2026-01,False
2026-06-13,Encargos Totais,,121,3190902786.0,ES,2026-01,False
2026-06-13,Custo Total,,UN,58280135.0,ES,2026-01,False
2026-06-13,Código,Descrição,Unidade,0.0,ES,2026-01,False
2026-06-13,P9839,Condutor maquinista fluvial,h,119869.0,ES,2026-01,False
2026-06-13,Encargos Sociais e Trabalhistas - janeiro/2026,,%,,ES,2026-01,False
2026-06-13,Grupo A - Encargos Sociais,,UN,,ES,2026-01,False
2026-06-13,Previdência Social,,20,,ES,2026-01,False
2026-06-13,FGTS,,8,,ES,2026-01,False
2026-06-13,Salário Educação,,2.5,,ES,2026-01,False
2026-06-13,SESC ou SESI,,1.5,,ES,2026-01,False
2026-06-13,SENAI / SEBRAE,,1.6,,ES,2026-01,False
2026-06-13,INCRA,,0.2,,ES,2026-01,False
2026-06-13,Seguro Contra Risco e Acidente de Trabalho,,3,,ES,2026-01,False
2026-06-13,SECONCI,,0.41481481,,ES,2026-01,False
2026-06-13,FAE - Financiamento de Aposentadoria Especial,,0,,ES,2026-01,False
2026-06-13,Total Grupo A,,37.21481481,,ES,2026-01,False
2026-06-13,Grupo B - Encargos Trabalhistas,,UN,,ES,2026-01,False
2026-06-13,Repouso Semanal Remunerado - Domingos,,18.98597705,,ES,2026-01,False
2026-06-13,Feriados,,5.25628795,,ES,2026-01,False
2026-06-13,Férias Gozadas + 1/3,,9.27004302,,ES,2026-01,False
2026-06-13,Auxílio Enfermidade,,0.96881527,,ES,2026-01,False
2026-06-13,Auxílio Acidente de Trabalho,,0.05498447,,ES,2026-01,False
2026-06-13,Licença Paternidade,,0.06608261,,ES,2026-01,False
2026-06-13,13° Salário,,9.24295701,,ES,2026-01,False
2026-06-13,Faltas Justificadas,,0.74285031,,ES,2026-01,False
2026-06-13,Férias sobre Licença Maternidade,,0.00228993,,ES,2026-01,False
2026-06-13,Reciclagem Tecnológica,,0,,ES,2026-01,False
2026-06-13,Total Grupo B,,44.59028761,,ES,2026-01,False
2026-06-13,Grupo C - Verbas Rescisórias,,UN,,ES,2026-01,False
2026-06-13,Aviso Prévio Indenizado,,2.60192272,,ES,2026-01,False
2026-06-13,Aviso Prévio Trabalhado,,0.05631893,,ES,2026-01,False
2026-06-13,Férias Indenizadas + 1/3,,3.05389966,,ES,2026-01,False
2026-06-13,Depósito por Rescisão Sem Justa Causa,,4.6268892,,ES,2026-01,False
2026-06-13,Indenização Adicional,,0.92856289,,ES,2026-01,False
2026-06-13,Total Grupo C,,11.26759341,,ES,2026-01,False
